   5.3952310e-02  -5.2926134e-01
  -1.6260497e-01  -1.1689160e-01
   4.9025717e-01   1.9846797e-01
   2.4756455e-01  -6.1306046e-02
   6.9228343e-02   1.3905360e+00
   2.0149018e-01   1.2975775e+00
  -1.5242336e-01   5.0114872e-01
   2.5690548e-01   7.3450872e-02
   8.0551036e-02  -6.4608564e-01
   1.8749255e-01  -3.6906968e-01
  -3.1420138e-01  -1.1247754e+00
   4.6070111e-01  -2.9962371e-01
   1.3032772e-01  -3.7672899e-01
  -5.7514076e-01   1.4010365e+00
   1.4098186e-01   6.0257969e-01
   3.8230534e-01   5.1991473e-02
   1.9156274e-01  -2.3421141e-01
   4.1423474e-01   6.6258278e-02
   3.9595286e-01   6.1295318e-01
  -2.7282877e-01   1.7894799e+00
  -6.9168152e-01   2.6150938e-01
   5.3661907e-01   6.9064315e-01
   1.1723934e-01   5.4350928e-01
   6.0971029e-03   4.4380610e-01
  -1.2179310e-01   8.0130434e-01
  -4.6046836e-01   1.0074921e+00
   6.6411931e-02   3.5320852e-02
  -4.1234360e-01  -2.5131014e-01
  -2.5178566e-01   1.8136611e-01
  -6.2592768e-02   7.9735355e-01
   2.2677390e-01   9.7272938e-01
   1.1272034e-01  -4.3416193e-01
  -4.0362389e-01   7.2978267e-01
   4.4456287e-01  -1.3771291e-01
   9.8208413e-03  -2.6876371e-01
   5.6113585e-01   4.3318942e-01
  -3.6269716e-01   7.4568897e-01
  -2.3478956e-01  -4.5620212e-01
  -2.3018956e-01  -1.1988843e+00
  -3.2160031e-02  -4.0276515e-02
  -2.9311700e-01   4.4241982e-01
  -2.8919643e-01   6.6798309e-02
  -7.1375171e-01   1.2620188e+00
  -2.5145637e-01  -2.6461936e-01
   7.7203690e-02   6.3612387e-01
  -5.5150200e-02  -6.2784012e-01
  -5.0284589e-02  -1.0104972e+00
  -3.5096673e-02   5.3332399e-01
   5.0546452e-02  -1.1141058e+00
  -1.5036189e-01  -1.0404500e+00
  -2.1152293e-01  -4.8401773e-01
   1.5244941e-01  -1.1908516e+00
  -1.2627646e-01   4.4683437e-01
   6.8740012e-02  -2.2188343e-01
  -2.8784911e-01  -1.0349478e+00
  -4.3812776e-02  -7.1074815e-01
   2.2336141e-01  -7.8921606e-01
  -2.6714881e-01  -5.7294116e-02
   4.1718558e-02  -1.9316727e+00
  -7.0843289e-02  -5.5547921e-01
  -2.2637739e-02  -1.1131112e+00
  -1.0757157e-01   2.6371824e-01
  -6.2329046e-01   4.7883558e-01
  -4.3063713e-02   1.1774032e-01
   4.1800244e-01  -8.1151193e-02
   1.9554123e-01  -2.1079847e+00
  -1.1314007e-01   2.2442731e-02
  -1.9843292e-01  -7.0104810e-01
   7.4687393e-02  -2.1238196e-01
  -1.1505485e-01  -2.6206233e-01
  -1.5854394e-01  -9.2659799e-01
   1.6616509e-02   4.6404257e-01
   3.7613057e-01   1.9180458e-01
  -7.5600109e-01  -2.8070793e-01
   1.7545684e-01   7.1367879e-01
  -3.0241933e-01   1.2626391e+00
   2.8328545e-01  -8.8653915e-01
  -7.2718714e-01  -2.0744838e-02
  -6.7149429e-02  -8.8850217e-01
   1.7420965e-02   6.0066734e-01
  -1.2738420e-01   4.0013363e-01
  -6.0875384e-02  -4.1380871e-01
  -4.5392309e-01  -4.4736759e-01
  -3.3790556e-01  -6.0269650e-01
  -2.4450065e-01   7.4065015e-01
   1.0998428e-01  -1.9881626e-01
  -1.7583203e-01  -1.1986761e-01
   4.6122271e-01  -1.0067323e+00
   4.2021459e-02   2.5009590e-01
  -5.5883000e-01   2.1522215e+00
  -1.3625793e-01   2.3175703e-01
  -1.9562223e-01  -1.1382424e+00
   3.0995363e-02   1.9742857e-01
  -6.6189487e-02  -1.1486183e+00
  -8.3713010e-02   1.1885850e-01
  -2.2009860e-01  -1.3544581e+00
  -1.9360074e-02   5.7535078e-01
