3.5904,-0.77949
3.6061,-0.77174
3.6219,-0.77251
3.6376,-0.72915
3.6534,-0.70558
3.6691,-0.7384
3.6849,-0.71035
3.7006,-0.70652
3.7164,-0.7109
3.7321,-0.62671
3.7479,-0.66139
3.7636,-0.62745
3.7794,-0.67931
3.7951,-0.67972
3.8109,-0.68773
3.8266,-0.64874
3.8423,-0.65485
3.8581,-0.725
3.8738,-0.73614
3.8896,-0.74419
3.9053,-0.74722
3.9211,-0.74862
3.9368,-0.69127
3.9526,-0.79093
3.9683,-0.79541
3.9841,-0.76106
3.9998,-0.79344
4.0156,-0.75214
4.0313,-0.74339
4.0471,-0.79477
4.0628,-0.74713
4.0786,-0.7483
4.0943,-0.75119
4.1101,-0.83813
4.1258,-0.80119
4.1415,-0.80864
4.1573,-0.80406
4.173,-0.80924
4.1888,-0.79957
4.2045,-0.80461
4.2203,-0.76577
4.236,-0.74633
4.2518,-0.70053
4.2675,-0.71849
4.2833,-0.73534
4.299,-0.71977
4.3148,-0.71501
4.3305,-0.70555
4.3463,-0.73927
4.362,-0.67706
4.3778,-0.70592
4.3935,-0.68674
4.4093,-0.68534
4.425,-0.73011
4.4407,-0.67615
4.4565,-0.72731
4.4722,-0.71216
4.488,-0.6684
4.5037,-0.6621
4.5195,-0.75239
4.5352,-0.69789
4.551,-0.75603
4.5667,-0.74283
4.5825,-0.7132
4.5982,-0.7581
4.614,-0.71326
4.6297,-0.73305
4.6455,-0.80544
4.6612,-0.76162
4.677,-0.7364
4.6927,-0.76857
4.7085,-0.77418
4.7242,-0.78465
4.7399,-0.7439
4.7557,-0.81492
4.7714,-0.79589
4.7872,-0.74325
4.8029,-0.76806
4.8187,-0.77238
4.8344,-0.79478
4.8502,-0.75711
4.8659,-0.78356
4.8817,-0.70703
4.8974,-0.75293
4.9132,-0.71407
4.9289,-0.6609
4.9447,-0.69124
4.9604,-0.69225
4.9762,-0.6485
4.9919,-0.64373
5.0077,-0.64094
5.0234,-0.69777
5.0391,-0.67424
5.0549,-0.6958
5.0706,-0.71079
5.0864,-0.70585
5.1021,-0.73474
5.1179,-0.70169
5.1336,-0.70052
5.1494,-0.67025
5.1651,-0.68216
5.1809,-0.70615
5.1966,-0.74769
5.2124,-0.76162
5.2281,-0.74457
5.2439,-0.72681
5.2596,-0.78512
5.2754,-0.81548
5.2911,-0.75608
5.3069,-0.75183
5.3226,-0.79135
5.3383,-0.78325
5.3541,-0.78723
5.3698,-0.78773
5.3856,-0.77699
5.4013,-0.80342
5.4171,-0.74234
5.4328,-0.74029
5.4486,-0.75703
5.4643,-0.72826
5.4801,-0.78974
5.4958,-0.72033
5.5116,-0.74432
5.5273,-0.69043
5.5431,-0.68004
5.5588,-0.67727
5.5746,-0.7181
5.5903,-0.67715
5.6061,-0.70295
5.6218,-0.67087
5.6375,-0.63969
5.6533,-0.64373
5.669,-0.65997
5.6848,-0.6965
5.7005,-0.67906
5.7163,-0.66602
5.732,-0.67274
5.7478,-0.73638
5.7635,-0.73319
5.7793,-0.74862
5.795,-0.73158
5.8108,-0.77909
5.8265,-0.77051
5.8423,-0.81865
5.858,-0.8424
5.8738,-0.84453
5.8895,-0.80748
5.9052,-0.84362
5.921,-0.81911
5.9367,-0.84616
5.9525,-0.87545
5.9682,-0.90907
5.984,-0.82712
5.9997,-0.86129
6.0155,-0.8384
6.0312,-0.81476
6.047,-0.82886
6.0627,-0.84604
6.0785,-0.76937
6.0942,-0.69611
6.11,-0.71381
6.1257,-0.65048
6.1415,-0.5849
6.1572,-0.49161
6.173,-0.44341
6.1887,-0.42771
6.2044,-0.28991
6.2202,-0.27246
6.2359,-0.14692
6.2517,-0.066223
6.2674,-0.065585
6.2832,0.055208
