   3.4370665e-01   7.8523677e-01
   1.3827877e-01   8.4398632e-01
   5.1093964e-01   7.4442620e-01
   6.4429122e-01   5.9588211e-01
  -4.8678512e-03   6.5519269e-01
   1.3393807e-02   7.4836275e-01
   4.8425869e-01   7.4204903e-01
   1.4101677e-01   7.9524143e-01
  -2.1789768e-02   6.9045731e-01
   9.4404102e-02   6.9326453e-01
  -7.7845745e-01   7.2282885e-01
   6.1277836e-01   8.2401709e-01
   2.6047230e-01   7.9707757e-01
  -2.5610659e-01   7.7258455e-01
   1.3735447e-01   6.3796891e-01
   3.7028894e-02   5.7279709e-01
   4.9510604e-01   6.1356671e-01
   1.6610884e-01   6.6607513e-01
   4.8021851e-01   7.2955350e-01
  -2.0811096e-01   7.2550933e-01
  -1.8401542e-01   6.8511737e-01
   7.4295964e-02   7.6729968e-01
  -3.1236178e-02   6.6125690e-01
  -4.2758470e-02   5.9430933e-01
  -5.9656811e-01   8.7564362e-01
  -4.7086531e-01   5.6946037e-01
   4.6902784e-02   9.0469245e-01
   3.0165408e-01   6.6623088e-01
   7.2517158e-01   7.5333030e-01
  -4.5904789e-02   6.4697314e-01
   9.8361306e-02   7.1983758e-03
   5.4206890e-01   7.1398571e-02
  -1.0328558e-01   1.2446126e-01
  -6.8268681e-01   4.9610819e-02
  -3.6578910e-01   5.5802596e-02
   1.6556639e-01  -1.9399287e-01
   8.2618084e-02   2.4345678e-01
   1.1506753e-01   3.4695440e-02
  -5.9180315e-02  -9.7556060e-02
   6.6268824e-01   4.6544849e-02
   3.2012449e-01  -9.9901401e-03
  -1.9450868e-02  -2.8051774e-02
   3.3026076e-01   4.1358922e-02
  -2.6410782e-01   2.9667187e-02
  -1.1339375e-01   1.1556101e-01
  -2.4242044e-01  -9.7835597e-02
   1.4374777e-01  -1.1570930e-01
   6.5834421e-01  -5.4848162e-03
   1.0569918e-01   1.1386999e-01
  -1.4977905e-01   7.7218838e-02
   1.0017351e-01   7.2387377e-03
  -7.3569485e-02   1.8961426e-01
  -6.2969776e-01  -1.1114812e-01
  -3.0394904e-01   5.0882606e-03
   8.0813455e-03  -6.3265776e-02
   6.9516105e-01  -1.1075593e-01
  -2.5318870e-01  -2.4729099e-02
  -6.5750413e-02   6.0284039e-03
  -2.6968748e-01   2.0264348e-01
  -2.0027725e-01  -3.3221555e-02
  -3.6721720e-01   6.7597547e-02
   4.2966866e-01  -8.0623250e-02
   6.8784905e-02   4.9173383e-04
  -4.4881393e-01   8.7825028e-02
   2.0280651e-01  -9.0204547e-02
   1.1951472e-01   1.7069286e-03
  -1.4650257e-01  -3.6842743e-02
  -2.2151728e-01  -3.5255393e-02
  -3.5170386e-01   3.0860579e-02
   2.7906156e-01   3.2903727e-02
   8.7328042e-02  -7.8816131e-02
  -6.9244344e-02  -9.7343778e-02
   3.5474323e-01  -2.1514338e-03
  -7.7629603e-01   3.3822546e-02
   2.2938383e-01   1.6191755e-03
  -1.5411184e-01  -7.3051818e-02
   3.4117036e-03   1.5474198e-02
   3.2927784e-02   2.1211212e-01
   3.3904992e-02  -1.1585448e-02
  -4.6041567e-02   1.2885698e-01
  -2.6007242e-01   1.2120607e-01
   3.2942812e-01  -1.6427158e-01
  -2.1857183e-01  -3.9124497e-02
   3.4253667e-01   1.4727714e-01
   2.1286604e-02  -6.1588914e-02
   5.1528214e-01   8.5136655e-02
  -2.4318021e-01  -6.4256183e-02
  -7.0537110e-01   9.0373428e-02
  -4.5707508e-01  -2.6346206e-02
  -2.5406613e-01  -2.9771051e-03
   1.7767144e-01   3.4578095e-01
  -1.7237328e-01  -1.2781151e-01
  -5.8627710e-01   1.0086258e-01
  -1.0524102e-01   1.2065403e-01
  -5.6359726e-01  -5.8619536e-02
  -1.4648635e-01  -2.4026241e-01
  -5.2346436e-01   1.3953973e-01
   3.0655488e-03   9.7687899e-03
  -2.4794107e-01  -1.1061310e-01
  -1.1805923e-01   1.0026852e-02
  -2.4034851e-01  -1.6745443e-01
   3.8108291e-01   7.9611995e-02
   1.1341306e-01   2.9833273e-02
   5.0623360e-01   4.7419466e-02
  -5.7849992e-01   1.1866711e-01
  -8.5272830e-02  -2.2623291e-01
   3.7547621e-02  -1.1882245e-01
   3.9233217e-01   9.1608257e-02
   2.3865277e-01   1.0599312e-01
  -4.6657114e-01  -1.2927390e-02
   3.5077002e-01   3.6335724e-02
   1.4536442e-01   4.8045799e-02
   8.6290047e-02   8.7312148e-02
  -3.8286290e-01   6.1448115e-02
  -3.0879424e-01  -8.5553906e-03
  -6.0113099e-03  -3.3829184e-02
   1.2468916e-01  -3.2589580e-02
   4.4667260e-01  -1.3436531e-01
   2.1779042e-01  -1.7360389e-01
  -1.8449113e-02   6.4444457e-02
   8.3879169e-02   1.4726517e-01
  -9.8395319e-02  -8.1722539e-02
  -2.0411999e-01  -1.7099048e-01
  -7.8804938e-02  -5.3736053e-02
  -1.9616589e-01   1.6768944e-04
   3.1271293e-01  -1.0183912e-01
   1.3979975e-02   1.4182727e-02
   3.6586572e-01   4.1977905e-02
  -7.2535185e-01  -1.9495493e-03
   1.4228855e-01   9.2573871e-02
   1.1870365e-01  -7.6086655e-01
  -5.8696827e-01  -6.7387829e-01
  -4.4439043e-01  -7.8074493e-01
  -1.3875138e-01  -7.6664257e-01
  -7.8759398e-02  -6.7771245e-01
  -2.4017429e-01  -4.7606286e-01
   2.8134359e-01  -7.4986233e-01
  -8.1071589e-01  -6.4466260e-01
   3.0587703e-01  -7.3454122e-01
   3.9571922e-02  -7.0981796e-01
   2.1283778e-01  -9.0562425e-01
  -8.4509398e-02  -8.6759593e-01
  -3.5488166e-01  -6.1967564e-01
  -6.4129542e-02  -8.1286189e-01
  -1.1198927e-01  -5.9557372e-01
   6.5842226e-01  -6.3553410e-01
   3.9592710e-02  -6.0137201e-01
   2.3546666e-01  -7.0019767e-01
   9.0838668e-02  -5.1615914e-01
   4.3204281e-01  -6.7512239e-01
   1.5163965e-02  -5.3248416e-01
  -1.4966592e-01  -7.3264299e-01
  -1.2566758e-01  -7.9427706e-01
  -5.7466715e-01  -7.3403721e-01
   1.2981833e-01  -6.3416038e-01
   1.5077862e-01  -7.5777266e-01
  -5.4706314e-01  -7.0687717e-01
   5.8280361e-01  -7.6643416e-01
   2.5815937e-01  -6.6157840e-01
   4.0359094e-01  -7.1572831e-01
   3.8059795e-02  -7.8013099e-01
   2.4452676e-01  -6.9319936e-01
  -5.1732152e-01  -6.5232003e-01
   1.2918482e-02  -7.3371187e-01
  -2.2947272e-01  -6.7715919e-01
  -2.7943533e-01  -7.1171503e-01
  -5.2872686e-01  -6.0427640e-01
  -3.6323876e-01  -6.6136803e-01
  -4.6340135e-01  -6.4411243e-01
  -7.7494937e-01  -6.0318484e-01
   4.9725758e-02  -7.1058776e-01
  -1.7044085e-01  -8.6904670e-01
  -3.3914714e-01  -8.2510177e-01
   3.3268279e-01  -7.8899712e-01
   5.5485028e-01  -6.6546226e-01
  -6.1424709e-01  -6.2073149e-01
   4.0333742e-01  -6.7996176e-01
  -1.5091377e-01  -7.2301238e-01
   9.8831719e-02  -7.5378148e-01
   1.4713539e-01  -5.1930326e-01
  -1.9413290e-01  -7.8698202e-01
   1.1874773e-01  -6.9768122e-01
   4.6418356e-01  -7.1273448e-01
   8.7864988e-02  -6.1309887e-01
   9.5744714e-02  -7.2177974e-01
  -1.7766280e-01  -6.5445206e-01
  -1.6305732e-01  -8.0855155e-01
   7.3529223e-01  -8.7143902e-01
  -7.9579305e-02  -6.3728701e-01
  -1.9612379e-02  -7.3450972e-01
  -2.0076590e-01  -6.7568306e-01
   3.3164696e-01  -7.3160286e-01
  -3.8513329e-01  -7.6036275e-01
   1.3200165e-01  -5.8769589e-01
   1.6284069e-01  -5.9365386e-01
  -4.0105403e-01  -5.3383215e-01
   1.7870299e-01  -6.2536496e-01
   4.5057474e-02  -7.1321277e-01
  -2.0649621e-01  -6.4205207e-01
   6.6574275e-01  -7.8362404e-01
  -1.6914044e-01  -7.1479329e-01
  -1.4974418e-01  -7.3581916e-01
  -3.9514472e-01  -8.2911784e-01
  -4.9111093e-01  -4.7697720e-01
  -2.8281657e-01  -7.2483899e-01
   1.5170605e-01  -7.8749405e-01
  -1.5980009e-02  -7.1263973e-01
  -3.2613652e-01  -7.6989218e-01
  -1.8113274e-01  -6.3901969e-01
   2.4204289e-01  -6.5932418e-01
   1.5175808e-01  -8.0591557e-01
   4.2474445e-03  -7.6591354e-01
  -1.5320800e-01  -5.7212012e-01
  -2.7868446e-01  -5.4292780e-01
  -2.0365373e-01  -6.3151378e-01
  -4.8036288e-01  -6.9826667e-01
   1.2616806e-02  -4.8120336e-01
   2.1302755e-01  -7.5967346e-01
  -2.0105177e-01  -7.5229188e-01
   2.0978160e-01  -6.9285276e-01
   5.3121797e-01  -5.7881566e-01
   3.8005543e-01  -8.1089714e-01
   3.6629241e-03  -6.4599470e-01
  -5.1472340e-01  -7.2958509e-01
   1.5464490e-01  -7.6592618e-01
  -1.3391966e-01  -5.8929452e-01
   5.5104906e-01  -7.0009051e-01
   2.4875067e-01  -7.8329432e-01
   5.1147093e-03  -6.4987046e-01
  -7.6840330e-02  -6.2204211e-01
