28589.000000,62.000000,10.000000,27.000000,6.000000,17.000000,19.000000,9.000000,36.000000,23.000000,71.000000,31.000000,21946.000000,1415.000000,349.000000,529.000000,211.000000,408.000000,720.000000,207.000000,808.000000,344.000000,1313.000000,650.000000,24024.000000,893.000000,240.000000,313.000000,122.000000,433.000000,423.000000,99.000000,458.000000,194.000000,1184.000000,517.000000,4343.000000,4638.000000,1523.000000,2151.000000,754.000000,2169.000000,2781.000000,643.000000,2289.000000,1062.000000,4052.000000,2495.000000,1
28618.000000,43.000000,14.000000,17.000000,3.000000,21.000000,24.000000,6.000000,37.000000,21.000000,66.000000,30.000000,21981.000000,1347.000000,339.000000,513.000000,177.000000,493.000000,843.000000,190.000000,698.000000,329.000000,1334.000000,656.000000,24163.000000,860.000000,253.000000,269.000000,105.000000,438.000000,439.000000,91.000000,366.000000,193.000000,1220.000000,503.000000,4364.000000,4733.000000,1444.000000,1974.000000,699.000000,2500.000000,2972.000000,545.000000,2118.000000,998.000000,4105.000000,2448.000000,1
28653.000000,35.000000,12.000000,9.000000,5.000000,17.000000,39.000000,3.000000,36.000000,12.000000,55.000000,24.000000,22030.000000,1369.000000,364.000000,533.000000,158.000000,555.000000,797.000000,166.000000,699.000000,270.000000,1302.000000,657.000000,24251.000000,750.000000,245.000000,326.000000,115.000000,495.000000,488.000000,84.000000,351.000000,176.000000,1148.000000,471.000000,4500.000000,4249.000000,1463.000000,1961.000000,694.000000,2907.000000,3389.000000,574.000000,2124.000000,934.000000,3755.000000,2350.000000,1
28675.000000,30.000000,7.000000,14.000000,2.000000,15.000000,19.000000,6.000000,39.000000,11.000000,59.000000,23.000000,22097.000000,1214.000000,347.000000,536.000000,185.000000,700.000000,878.000000,176.000000,704.000000,256.000000,1165.000000,642.000000,24462.000000,676.000000,221.000000,294.000000,115.000000,542.000000,510.000000,82.000000,361.000000,164.000000,1001.000000,472.000000,4509.000000,3871.000000,1490.000000,2137.000000,694.000000,3161.000000,3588.000000,544.000000,2304.000000,902.000000,3325.000000,2375.000000,1
28718.000000,16.000000,6.000000,18.000000,5.000000,12.000000,26.000000,5.000000,28.000000,15.000000,36.000000,15.000000,22143.000000,1174.000000,359.000000,659.000000,173.000000,596.000000,840.000000,172.000000,835.000000,273.000000,1016.000000,660.000000,24705.000000,604.000000,205.000000,334.000000,106.000000,430.000000,502.000000,81.000000,395.000000,163.000000,935.000000,440.000000,4356.000000,3487.000000,1636.000000,2503.000000,719.000000,2986.000000,3574.000000,676.000000,2533.000000,957.000000,3036.000000,2437.000000,1
28745.000000,16.000000,4.000000,7.000000,3.000000,12.000000,21.000000,3.000000,27.000000,7.000000,36.000000,19.000000,22289.000000,1076.000000,397.000000,649.000000,213.000000,532.000000,761.000000,192.000000,890.000000,313.000000,928.000000,660.000000,24846.000000,539.000000,227.000000,357.000000,112.000000,385.000000,424.000000,84.000000,426.000000,169.000000,902.000000,429.000000,4406.000000,3515.000000,1711.000000,2636.000000,771.000000,2618.000000,3307.000000,684.000000,2675.000000,1024.000000,3014.000000,2539.000000,1
28776.000000,18.000000,2.000000,3.000000,2.000000,5.000000,23.000000,0.000000,19.000000,7.000000,36.000000,9.000000,22427.000000,1207.000000,356.000000,540.000000,194.000000,443.000000,665.000000,198.000000,870.000000,318.000000,1078.000000,604.000000,25048.000000,517.000000,239.000000,341.000000,106.000000,343.000000,369.000000,92.000000,428.000000,166.000000,868.000000,383.000000,4395.000000,3782.000000,1634.000000,2678.000000,789.000000,2193.000000,2911.000000,726.000000,2894.000000,1108.000000,3192.000000,2598.000000,1
28808.000000,18.000000,1.000000,3.000000,2.000000,0.000000,15.000000,1.000000,16.000000,7.000000,23.000000,6.000000,22530.000000,1172.000000,335.000000,554.000000,196.000000,419.000000,688.000000,205.000000,810.000000,325.000000,1067.000000,599.000000,25255.000000,525.000000,199.000000,307.000000,104.000000,307.000000,355.000000,68.000000,379.000000,159.000000,823.000000,419.000000,4397.000000,4301.000000,1556.000000,2397.000000,805.000000,2087.000000,2713.000000,747.000000,2609.000000,1152.000000,3539.000000,2597.000000,1
28834.000000,13.000000,1.000000,6.000000,1.000000,0.000000,6.000000,1.000000,14.000000,8.000000,11.000000,5.000000,22672.000000,1308.000000,328.000000,448.000000,179.000000,434.000000,675.000000,144.000000,682.000000,263.000000,1163.000000,604.000000,25474.000000,575.000000,173.000000,219.000000,91.000000,275.000000,302.000000,65.000000,299.000000,143.000000,912.000000,372.000000,4406.000000,4681.000000,1463.000000,2125.000000,770.000000,2174.000000,2503.000000,635.000000,2342.000000,1050.000000,4129.000000,2622.000000,1
28854.000000,7.000000,0.000000,0.000000,0.000000,0.000000,5.000000,3.000000,16.000000,1.000000,13.000000,1.000000,22810.000000,1324.000000,267.000000,373.000000,164.000000,473.000000,683.000000,151.000000,637.000000,243.000000,1250.000000,525.000000,25666.000000,549.000000,149.000000,201.000000,80.000000,332.000000,331.000000,54.000000,249.000000,130.000000,817.000000,342.000000,4475.000000,4643.000000,1395.000000,1923.000000,739.000000,2385.000000,2896.000000,563.000000,1977.000000,974.000000,4233.000000,2697.000000,1
28641.000000,18.000000,7.000000,17.000000,1.000000,18.000000,28.000000,2.000000,54.000000,11.000000,82.000000,21.000000,22043.000000,1121.000000,380.000000,681.000000,187.000000,472.000000,884.000000,216.000000,889.000000,346.000000,999.000000,682.000000,25913.000000,448.000000,165.000000,308.000000,76.000000,305.000000,316.000000,69.000000,337.000000,110.000000,553.000000,300.000000,5159.000000,3733.000000,1570.000000,2813.000000,782.000000,2042.000000,2644.000000,676.000000,2959.000000,1081.000000,3147.000000,2294.000000,1
28546.000000,30.000000,13.000000,29.000000,9.000000,38.000000,41.000000,7.000000,53.000000,17.000000,82.000000,35.000000,21927.000000,1208.000000,366.000000,623.000000,194.000000,501.000000,901.000000,214.000000,905.000000,309.000000,1098.000000,654.000000,25545.000000,506.000000,193.000000,306.000000,81.000000,333.000000,325.000000,74.000000,360.000000,144.000000,691.000000,342.000000,4984.000000,4196.000000,1509.000000,2452.000000,820.000000,1979.000000,2588.000000,685.000000,2624.000000,1096.000000,3578.000000,2389.000000,1
28056.000000,116.000000,39.000000,59.000000,22.000000,56.000000,101.000000,11.000000,216.000000,21.000000,149.000000,54.000000,21788.000000,1508.000000,363.000000,509.000000,157.000000,568.000000,1060.000000,116.000000,879.000000,216.000000,1310.000000,426.000000,17542.000000,1854.000000,763.000000,1020.000000,288.000000,1155.000000,1528.000000,208.000000,1304.000000,356.000000,2128.000000,754.000000,6171.000000,4550.000000,1513.000000,1977.000000,628.000000,2293.000000,3338.000000,425.000000,2265.000000,690.000000,3626.000000,1424.000000,1
28492.000000,48.000000,14.000000,37.000000,7.000000,31.000000,54.000000,6.000000,66.000000,17.000000,87.000000,41.000000,21825.000000,1231.000000,395.000000,559.000000,161.000000,563.000000,998.000000,200.000000,808.000000,299.000000,1242.000000,619.000000,24585.000000,602.000000,231.000000,376.000000,99.000000,506.000000,494.000000,87.000000,365.000000,149.000000,953.000000,453.000000,4530.000000,4373.000000,1454.000000,2191.000000,726.000000,2642.000000,3031.000000,561.000000,2278.000000,979.000000,3755.000000,2380.000000,1
28485.000000,45.000000,20.000000,39.000000,10.000000,29.000000,37.000000,10.000000,84.000000,17.000000,85.000000,39.000000,21740.000000,1220.000000,374.000000,561.000000,194.000000,706.000000,1091.000000,169.000000,830.000000,316.000000,1072.000000,627.000000,24202.000000,719.000000,247.000000,325.000000,99.000000,558.000000,610.000000,112.000000,403.000000,172.000000,990.000000,463.000000,4398.000000,3928.000000,1488.000000,2310.000000,726.000000,2937.000000,3242.000000,658.000000,2332.000000,986.000000,3482.000000,2413.000000,1
28483.000000,46.000000,25.000000,29.000000,6.000000,35.000000,42.000000,12.000000,63.000000,17.000000,93.000000,49.000000,21726.000000,991.000000,368.000000,659.000000,213.000000,776.000000,1147.000000,187.000000,961.000000,312.000000,948.000000,612.000000,23841.000000,714.000000,261.000000,427.000000,142.000000,665.000000,609.000000,106.000000,501.000000,184.000000,930.000000,520.000000,4359.000000,3619.000000,1586.000000,2427.000000,728.000000,2988.000000,3476.000000,615.000000,2545.000000,964.000000,3158.000000,2435.000000,1
28482.000000,57.000000,30.000000,31.000000,8.000000,36.000000,42.000000,13.000000,63.000000,20.000000,75.000000,43.000000,21682.000000,969.000000,429.000000,751.000000,184.000000,634.000000,1135.000000,222.000000,1034.000000,317.000000,931.000000,612.000000,23692.000000,632.000000,325.000000,528.000000,151.000000,564.000000,635.000000,124.000000,602.000000,218.000000,864.000000,565.000000,4397.000000,3230.000000,1610.000000,2751.000000,809.000000,2764.000000,3500.000000,659.000000,2893.000000,966.000000,2910.000000,2411.000000,1
28479.000000,42.000000,19.000000,31.000000,16.000000,28.000000,50.000000,10.000000,73.000000,17.000000,83.000000,52.000000,21699.000000,1050.000000,454.000000,758.000000,204.000000,611.000000,1002.000000,202.000000,991.000000,313.000000,954.000000,662.000000,23532.000000,715.000000,312.000000,567.000000,155.000000,568.000000,614.000000,141.000000,638.000000,225.000000,870.000000,563.000000,4240.000000,3370.000000,1693.000000,2803.000000,810.000000,2452.000000,3054.000000,744.000000,3142.000000,1111.000000,2968.000000,2513.000000,1
28476.000000,48.000000,22.000000,32.000000,7.000000,37.000000,45.000000,14.000000,66.000000,24.000000,84.000000,45.000000,21708.000000,1175.000000,415.000000,714.000000,209.000000,520.000000,867.000000,244.000000,990.000000,354.000000,1069.000000,635.000000,23433.000000,830.000000,324.000000,544.000000,167.000000,528.000000,552.000000,156.000000,644.000000,256.000000,917.000000,549.000000,4207.000000,3753.000000,1718.000000,2744.000000,839.000000,2176.000000,2715.000000,739.000000,3027.000000,1135.000000,3278.000000,2569.000000,1
28489.000000,57.000000,24.000000,31.000000,6.000000,26.000000,27.000000,12.000000,67.000000,22.000000,85.000000,54.000000,21703.000000,1253.000000,427.000000,632.000000,241.000000,479.000000,844.000000,231.000000,921.000000,365.000000,1147.000000,657.000000,23366.000000,871.000000,328.000000,513.000000,153.000000,507.000000,536.000000,152.000000,588.000000,241.000000,1062.000000,583.000000,4374.000000,4023.000000,1709.000000,2377.000000,807.000000,2135.000000,2749.000000,678.000000,2833.000000,1121.000000,3621.000000,2473.000000,1
28475.000000,58.000000,16.000000,32.000000,6.000000,34.000000,44.000000,13.000000,73.000000,18.000000,94.000000,37.000000,21643.000000,1357.000000,431.000000,590.000000,227.000000,565.000000,835.000000,195.000000,911.000000,357.000000,1164.000000,625.000000,23273.000000,984.000000,323.000000,483.000000,169.000000,453.000000,523.000000,151.000000,516.000000,234.000000,1213.000000,578.000000,4509.000000,4318.000000,1612.000000,2186.000000,728.000000,2326.000000,2839.000000,637.000000,2467.000000,1034.000000,3848.000000,2396.000000,1
28500.000000,69.000000,18.000000,32.000000,12.000000,43.000000,35.000000,13.000000,54.000000,23.000000,62.000000,39.000000,21638.000000,1277.000000,421.000000,678.000000,176.000000,676.000000,907.000000,179.000000,824.000000,323.000000,1159.000000,642.000000,23238.000000,878.000000,324.000000,444.000000,162.000000,637.000000,664.000000,124.000000,526.000000,235.000000,1107.000000,561.000000,4614.000000,4225.000000,1489.000000,2037.000000,821.000000,2645.000000,3238.000000,540.000000,2280.000000,968.000000,3705.000000,2338.000000,1
28514.000000,75.000000,12.000000,26.000000,10.000000,34.000000,32.000000,13.000000,63.000000,16.000000,75.000000,30.000000,21604.000000,1210.000000,403.000000,625.000000,165.000000,751.000000,1008.000000,184.000000,869.000000,308.000000,1115.000000,658.000000,23224.000000,860.000000,303.000000,465.000000,148.000000,651.000000,727.000000,115.000000,553.000000,205.000000,1094.000000,555.000000,4733.000000,3763.000000,1582.000000,2225.000000,736.000000,2913.000000,3664.000000,519.000000,2448.000000,933.000000,3180.000000,2204.000000,1
28524.000000,52.000000,22.000000,31.000000,7.000000,34.000000,34.000000,6.000000,68.000000,17.000000,67.000000,38.000000,21610.000000,1155.000000,438.000000,704.000000,167.000000,755.000000,1018.000000,183.000000,901.000000,300.000000,1013.000000,656.000000,23227.000000,805.000000,318.000000,563.000000,144.000000,639.000000,746.000000,130.000000,556.000000,187.000000,1016.000000,569.000000,4758.000000,3385.000000,1625.000000,2494.000000,711.000000,2889.000000,3758.000000,610.000000,2559.000000,923.000000,3043.000000,2145.000000,1
28537.000000,58.000000,20.000000,29.000000,15.000000,27.000000,33.000000,9.000000,64.000000,14.000000,51.000000,43.000000,21631.000000,1081.000000,422.000000,763.000000,203.000000,691.000000,967.000000,214.000000,981.000000,294.000000,967.000000,686.000000,23252.000000,723.000000,315.000000,631.000000,174.000000,586.000000,669.000000,164.000000,641.000000,217.000000,935.000000,593.000000,4755.000000,3336.000000,1780.000000,2704.000000,752.000000,2665.000000,3521.000000,608.000000,2887.000000,950.000000,2736.000000,2206.000000,1
28561.000000,55.000000,29.000000,39.000000,4.000000,26.000000,20.000000,10.000000,55.000000,25.000000,48.000000,28.000000,21643.000000,1155.000000,418.000000,717.000000,208.000000,649.000000,944.000000,234.000000,976.000000,307.000000,1009.000000,640.000000,23291.000000,785.000000,347.000000,575.000000,177.000000,517.000000,579.000000,152.000000,658.000000,245.000000,988.000000,586.000000,4700.000000,3588.000000,1773.000000,2684.000000,832.000000,2298.000000,3128.000000,663.000000,3144.000000,981.000000,2905.000000,2204.000000,1
28599.000000,37.000000,30.000000,28.000000,6.000000,30.000000,15.000000,8.000000,54.000000,13.000000,47.000000,33.000000,21641.000000,1265.000000,403.000000,689.000000,209.000000,586.000000,852.000000,233.000000,993.000000,313.000000,1062.000000,654.000000,23310.000000,793.000000,341.000000,555.000000,155.000000,493.000000,591.000000,151.000000,640.000000,226.000000,1064.000000,581.000000,4859.000000,3853.000000,1763.000000,2573.000000,857.000000,2113.000000,3015.000000,600.000000,2859.000000,1018.000000,3189.000000,2201.000000,1
28633.000000,37.000000,20.000000,20.000000,6.000000,21.000000,14.000000,12.000000,48.000000,10.000000,51.000000,28.000000,21684.000000,1373.000000,397.000000,629.000000,198.000000,533.000000,800.000000,190.000000,849.000000,330.000000,1249.000000,668.000000,23397.000000,928.000000,308.000000,462.000000,166.000000,447.000000,494.000000,118.000000,574.000000,216.000000,1200.000000,590.000000,5055.000000,4461.000000,1626.000000,2201.000000,838.000000,2033.000000,2736.000000,579.000000,2516.000000,1012.000000,3706.000000,2137.000000,1
28652.000000,35.000000,12.000000,24.000000,7.000000,14.000000,12.000000,8.000000,52.000000,22.000000,39.000000,23.000000,21640.000000,1401.000000,361.000000,599.000000,199.000000,557.000000,888.000000,166.000000,775.000000,289.000000,1342.000000,683.000000,23509.000000,836.000000,302.000000,437.000000,149.000000,528.000000,579.000000,127.000000,528.000000,236.000000,1087.000000,582.000000,5218.000000,4436.000000,1590.000000,2072.000000,803.000000,2212.000000,2931.000000,536.000000,2329.000000,926.000000,3717.000000,2130.000000,1
28673.000000,35.000000,6.000000,17.000000,4.000000,11.000000,22.000000,4.000000,48.000000,13.000000,51.000000,16.000000,21724.000000,1232.000000,366.000000,575.000000,189.000000,645.000000,928.000000,190.000000,830.000000,291.000000,1273.000000,657.000000,23606.000000,830.000000,269.000000,426.000000,133.000000,545.000000,583.000000,89.000000,483.000000,211.000000,1178.000000,547.000000,5286.000000,4237.000000,1522.000000,2128.000000,724.000000,2651.000000,3238.000000,498.000000,2249.000000,876.000000,3421.000000,2070.000000,1
28703.000000,19.000000,11.000000,16.000000,1.000000,21.000000,23.000000,5.000000,42.000000,11.000000,31.000000,17.000000,21694.000000,1117.000000,384.000000,619.000000,216.000000,684.000000,1017.000000,183.000000,914.000000,275.000000,1090.000000,707.000000,23745.000000,772.000000,291.000000,461.000000,144.000000,563.000000,611.000000,120.000000,523.000000,178.000000,987.000000,505.000000,5473.000000,3866.000000,1641.000000,2113.000000,745.000000,2725.000000,3390.000000,541.000000,2457.000000,807.000000,3109.000000,2033.000000,1
28733.000000,8.000000,7.000000,16.000000,2.000000,25.000000,21.000000,2.000000,37.000000,9.000000,21.000000,19.000000,21827.000000,1078.000000,353.000000,653.000000,190.000000,622.000000,957.000000,218.000000,917.000000,307.000000,1088.000000,690.000000,23902.000000,645.000000,285.000000,516.000000,145.000000,542.000000,560.000000,120.000000,622.000000,201.000000,846.000000,516.000000,5607.000000,3473.000000,1784.000000,2468.000000,777.000000,2625.000000,3548.000000,603.000000,2590.000000,864.000000,2624.000000,1937.000000,1
28759.000000,21.000000,6.000000,9.000000,4.000000,11.000000,14.000000,0.000000,31.000000,7.000000,29.000000,9.000000,21843.000000,927.000000,423.000000,796.000000,212.000000,567.000000,940.000000,215.000000,1097.000000,319.000000,878.000000,683.000000,24061.000000,540.000000,318.000000,567.000000,138.000000,488.000000,538.000000,120.000000,620.000000,200.000000,786.000000,524.000000,5663.000000,3519.000000,1883.000000,2598.000000,848.000000,2212.000000,3318.000000,611.000000,2840.000000,892.000000,2609.000000,1907.000000,1
28803.000000,11.000000,8.000000,6.000000,1.000000,4.000000,10.000000,3.000000,13.000000,5.000000,23.000000,13.000000,21951.000000,1004.000000,422.000000,728.000000,233.000000,508.000000,822.000000,209.000000,1054.000000,340.000000,932.000000,697.000000,24230.000000,593.000000,271.000000,518.000000,128.000000,423.000000,488.000000,105.000000,592.000000,179.000000,893.000000,480.000000,5839.000000,3751.000000,1779.000000,2619.000000,808.000000,1946.000000,3057.000000,657.000000,2889.000000,983.000000,2688.000000,1884.000000,1
28816.000000,9.000000,2.000000,1.000000,0.000000,3.000000,10.000000,3.000000,16.000000,6.000000,29.000000,5.000000,22011.000000,1161.000000,399.000000,605.000000,202.000000,498.000000,765.000000,226.000000,922.000000,331.000000,1095.000000,685.000000,24449.000000,624.000000,282.000000,419.000000,138.000000,379.000000,418.000000,104.000000,539.000000,176.000000,899.000000,473.000000,5897.000000,4220.000000,1710.000000,2347.000000,832.000000,1814.000000,2834.000000,629.000000,2631.000000,963.000000,3058.000000,1965.000000,1
28847.000000,7.000000,0.000000,4.000000,1.000000,2.000000,2.000000,2.000000,8.000000,3.000000,17.000000,7.000000,22137.000000,1193.000000,342.000000,572.000000,190.000000,487.000000,747.000000,197.000000,875.000000,319.000000,1143.000000,698.000000,24662.000000,646.000000,253.000000,349.000000,118.000000,364.000000,376.000000,115.000000,474.000000,185.000000,928.000000,430.000000,5902.000000,4589.000000,1611.000000,2077.000000,825.000000,1810.000000,2790.000000,552.000000,2379.000000,930.000000,3568.000000,1867.000000,1
28867.000000,2.000000,4.000000,1.000000,1.000000,0.000000,1.000000,1.000000,4.000000,3.000000,11.000000,5.000000,22298.000000,1243.000000,347.000000,517.000000,165.000000,529.000000,701.000000,186.000000,802.000000,303.000000,1152.000000,657.000000,24925.000000,603.000000,207.000000,332.000000,128.000000,366.000000,427.000000,88.000000,437.000000,179.000000,816.000000,392.000000,5974.000000,4569.000000,1612.000000,1955.000000,774.000000,2099.000000,2937.000000,465.000000,2168.000000,824.000000,3555.000000,1968.000000,1
28878.000000,1.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,8.000000,1.000000,7.000000,0.000000,22418.000000,1077.000000,328.000000,557.000000,140.000000,578.000000,874.000000,177.000000,732.000000,261.000000,1117.000000,641.000000,25135.000000,550.000000,223.000000,278.000000,92.000000,378.000000,446.000000,82.000000,391.000000,136.000000,809.000000,380.000000,5996.000000,4325.000000,1570.000000,1889.000000,793.000000,2501.000000,3204.000000,518.000000,2021.000000,801.000000,3352.000000,1930.000000,1
28891.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,1.000000,4.000000,1.000000,22547.000000,1049.000000,335.000000,501.000000,164.000000,611.000000,884.000000,166.000000,771.000000,259.000000,999.000000,614.000000,25341.000000,457.000000,180.000000,294.000000,82.000000,411.000000,484.000000,77.000000,355.000000,118.000000,754.000000,347.000000,5820.000000,3775.000000,1754.000000,2258.000000,773.000000,2567.000000,3598.000000,507.000000,2201.000000,798.000000,2923.000000,1926.000000,1
28899.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,22708.000000,884.000000,354.000000,624.000000,192.000000,473.000000,817.000000,179.000000,873.000000,293.000000,862.000000,641.000000,25574.000000,384.000000,194.000000,284.000000,93.000000,386.000000,403.000000,65.000000,366.000000,137.000000,669.000000,345.000000,5625.000000,3509.000000,1862.000000,2431.000000,786.000000,2586.000000,3444.000000,602.000000,2612.000000,849.000000,2546.000000,2048.000000,1
28900.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22923.000000,870.000000,302.000000,565.000000,171.000000,466.000000,771.000000,184.000000,900.000000,311.000000,836.000000,601.000000,25818.000000,360.000000,174.000000,307.000000,92.000000,308.000000,295.000000,79.000000,380.000000,114.000000,626.000000,347.000000,5445.000000,3571.000000,1890.000000,2588.000000,799.000000,2209.000000,3103.000000,603.000000,2850.000000,974.000000,2780.000000,2088.000000,1
28900.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28513.000000,13.000000,1.000000,4.000000,2.000000,8.000000,165.000000,0.000000,144.000000,10.000000,31.000000,9.000000,25149.000000,538.000000,181.000000,313.000000,83.000000,284.000000,421.000000,58.000000,363.000000,87.000000,1202.000000,221.000000,5161.000000,4945.000000,1501.000000,1939.000000,603.000000,2343.000000,3412.000000,420.000000,2638.000000,693.000000,3831.000000,1414.000000,1
28900.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28297.000000,35.000000,12.000000,6.000000,11.000000,11.000000,228.000000,5.000000,172.000000,28.000000,80.000000,15.000000,24821.000000,621.000000,230.000000,291.000000,103.000000,371.000000,482.000000,61.000000,404.000000,92.000000,1179.000000,245.000000,4885.000000,4976.000000,1572.000000,2051.000000,573.000000,2435.000000,3539.000000,406.000000,2584.000000,632.000000,3815.000000,1432.000000,1
28900.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28058.000000,53.000000,26.000000,42.000000,9.000000,36.000000,278.000000,10.000000,238.000000,32.000000,86.000000,32.000000,24430.000000,677.000000,255.000000,357.000000,95.000000,419.000000,552.000000,53.000000,452.000000,88.000000,1227.000000,295.000000,4855.000000,4942.000000,1587.000000,2059.000000,615.000000,2428.000000,3582.000000,400.000000,2493.000000,649.000000,3889.000000,1401.000000,1
